city,timestamp,temperature,season
New York,2010-04-15,17.261545848815732,spring
New York,2010-04-16,1.5426928732919931,spring
New York,2010-04-17,4.885910680610916,spring
New York,2010-04-18,19.56676537448073,spring
New York,2010-04-19,16.377651983271402,spring
New York,2010-04-20,18.346789071228525,spring
New York,2010-04-21,7.417531483397484,spring
New York,2010-04-22,9.554518358928188,spring
New York,2010-04-23,17.529661135678683,spring
New York,2010-04-24,18.287765463157914,spring
New York,2010-04-25,10.103079431589308,spring
New York,2010-04-26,13.572243610880333,spring
New York,2010-04-27,10.958879733234683,spring
New York,2010-04-28,15.355024019403402,spring
New York,2010-04-29,8.484024652826097,spring
New York,2010-04-30,3.462782049883082,spring
New York,2010-05-01,6.201817155698976,spring
New York,2010-05-02,8.542627308358558,spring
New York,2010-05-03,8.208227860863408,spring
New York,2010-05-04,10.53968104361838,spring
New York,2010-05-05,15.986489810285047,spring
New York,2010-05-06,6.957299869508314,spring
New York,2010-05-07,13.007952197894456,spring
New York,2010-05-08,11.437487215406296,spring
New York,2010-05-09,16.39140264074468,spring
New York,2010-05-10,2.3761777374245474,spring
New York,2010-05-11,9.377658798501887,spring
New York,2010-05-12,12.267113591577655,spring
New York,2010-05-13,15.82193969096329,spring
New York,2010-05-14,10.602798564121343,spring
New York,2010-05-15,17.058822484697657,spring
New York,2010-05-16,8.66976548605933,spring
New York,2010-05-17,15.588408959218256,spring
New York,2010-05-18,8.44090021601684,spring
New York,2010-05-19,16.560981098835185,spring
New York,2010-05-20,7.151545884384381,spring
New York,2010-05-21,5.4608505430784255,spring
New York,2010-05-22,8.85434471639125,spring
New York,2010-05-23,4.279525680973617,spring
New York,2010-05-24,12.409341347268958,spring
New York,2010-05-25,12.888823048686426,spring
New York,2010-05-26,10.17843278490573,spring
New York,2010-05-27,5.837726326190676,spring
New York,2010-05-28,11.7285980618619,spring
New York,2010-05-29,-2.2251104049771264,spring
New York,2010-05-30,13.919444051048163,spring
New York,2010-05-31,11.738531780398912,spring
New York,2010-06-01,19.50705702625841,summer
New York,2010-06-02,19.981778855259428,summer
New York,2010-06-03,17.970475618172188,summer
New York,2010-06-04,20.916385880953197,summer
New York,2010-06-05,28.66508642204567,summer
New York,2010-06-06,24.795372747191283,summer
New York,2010-06-07,24.62428135868813,summer
New York,2010-06-08,25.659945498694704,summer
New York,2010-06-09,27.76852629019377,summer
New York,2010-06-10,19.326732407784018,summer
New York,2010-06-11,24.475804351116764,summer
New York,2010-06-12,20.927568285655738,summer
New York,2010-06-13,33.52918670792379,summer
New York,2010-06-14,16.06780020657531,summer
New York,2010-06-15,33.76794936621999,summer
New York,2010-06-16,27.59053397334906,summer
New York,2010-06-17,24.001336158513944,summer
New York,2010-06-18,24.377411967459242,summer
New York,2010-06-19,29.222616422806283,summer
New York,2010-06-20,27.416371946246628,summer
New York,2010-06-21,21.630280042844486,summer
New York,2010-06-22,23.365384583496525,summer
New York,2010-06-23,36.63296317548602,summer
New York,2010-06-24,31.049076829453327,summer
New York,2010-06-25,23.20014741102845,summer
New York,2010-06-26,26.578844458795285,summer
New York,2010-06-27,23.3411520470226,summer
New York,2010-06-28,18.78292028632505,summer
New York,2010-06-29,31.842053607582653,summer
New York,2010-06-30,23.22579718571315,summer
New York,2010-07-01,25.633842187538818,summer
New York,2010-07-02,32.055117418252856,summer
New York,2010-07-03,23.87723869350318,summer
New York,2010-07-04,36.887645477350496,summer
New York,2010-07-05,27.82500001711905,summer
New York,2010-07-06,26.37694644626523,summer
New York,2010-07-07,31.744304478246463,summer
New York,2010-07-08,24.650912084166073,summer
New York,2010-07-09,25.5734098858817,summer
New York,2010-07-10,17.195138964987166,summer
New York,2010-07-11,21.719677391123312,summer
New York,2010-07-12,22.8995540395302,summer
New York,2010-07-13,24.29091489942288,summer
New York,2010-07-14,28.21935808196926,summer
New York,2010-07-15,32.385502686408095,summer
New York,2010-07-16,38.26550547837073,summer
New York,2010-07-17,27.560381941819667,summer
New York,2010-07-18,30.717286748109316,summer
New York,2010-07-19,24.38491213894699,summer
New York,2010-07-20,27.441213616806348,summer
New York,2010-07-21,31.615119274570727,summer
New York,2010-07-22,25.266919556415633,summer
New York,2010-07-23,18.535145343249294,summer
New York,2010-07-24,18.94414094932611,summer
New York,2010-07-25,31.927297650097415,summer
New York,2010-07-26,20.61788943254884,summer
New York,2010-07-27,24.143720150220084,summer
New York,2010-07-28,23.303826845512003,summer
New York,2010-07-29,24.518108776773403,summer
New York,2010-07-30,31.151675366394254,summer
New York,2010-07-31,33.79323732667707,summer
New York,2010-08-01,36.408449578375006,summer
New York,2010-08-02,23.772954388522088,summer
New York,2010-08-03,18.538267481883818,summer
New York,2010-08-04,24.738497906448885,summer
New York,2010-08-05,14.871238673569271,summer
New York,2010-08-06,35.59711737297051,summer
New York,2010-08-07,20.349830155650256,summer
New York,2010-08-08,25.389219355653506,summer
New York,2010-08-09,32.751773964180096,summer
New York,2010-08-10,16.745544007355694,summer
New York,2010-08-11,32.355394792204706,summer
New York,2010-08-12,19.759429446944793,summer
New York,2010-08-13,30.585569290285193,summer
New York,2010-08-14,27.04765874716108,summer
New York,2010-08-15,29.509546704472125,summer
New York,2010-08-16,19.58420138157233,summer
New York,2010-08-17,24.51642249982738,summer
New York,2010-08-18,28.350432242844605,summer
New York,2010-08-19,28.964701027821256,summer
New York,2010-08-20,14.141742060086578,summer
New York,2010-08-21,30.055595919403412,summer
New York,2010-08-22,18.08880731681097,summer
New York,2010-08-23,19.30028857734616,summer
New York,2010-08-24,23.18376288279169,summer
New York,2010-08-25,27.967475734380812,summer
New York,2010-08-26,19.281601084093623,summer
New York,2010-08-27,21.256895176068827,summer
New York,2010-08-28,24.37167081897576,summer
New York,2010-08-29,31.514192644972344,summer
New York,2010-08-30,30.685849934128928,summer
New York,2010-08-31,25.383542021766456,summer
New York,2010-09-01,17.969282020002034,autumn
New York,2010-09-02,12.374223550693436,autumn
New York,2010-09-03,17.39348782898443,autumn
New York,2010-09-04,16.900184300253567,autumn
New York,2010-09-05,16.54548242423869,autumn
New York,2010-09-06,19.658361050624357,autumn
New York,2010-09-07,8.465126179100453,autumn
New York,2010-09-08,15.712030247574097,autumn
New York,2010-09-09,9.97899840794324,autumn
New York,2010-09-10,20.418638651222786,autumn
New York,2010-09-11,12.722583189630422,autumn
New York,2010-09-12,14.57996243783613,autumn
New York,2010-09-13,13.215363342775861,autumn
New York,2010-09-14,14.244591480965958,autumn
New York,2010-09-15,11.708024843975693,autumn
New York,2010-09-16,16.2207622269724,autumn
New York,2010-09-17,10.478136533428367,autumn
New York,2010-09-18,14.740657760485977,autumn
New York,2010-09-19,16.525960574228442,autumn
New York,2010-09-20,24.05488026706796,autumn
New York,2010-09-21,15.158465434397192,autumn
New York,2010-09-22,15.249821087966305,autumn
New York,2010-09-23,17.12875442873359,autumn
New York,2010-09-24,12.317478299719768,autumn
New York,2010-09-25,-0.35181419037512596,autumn
New York,2010-09-26,13.391499150303034,autumn
New York,2010-09-27,9.889114838463406,autumn
New York,2010-09-28,20.0993813743394,autumn
New York,2010-09-29,17.341328619910552,autumn
New York,2010-09-30,11.143886724913784,autumn
New York,2010-10-01,14.91570910247425,autumn
New York,2010-10-02,12.229390977788853,autumn
New York,2010-10-03,14.41674602406179,autumn
New York,2010-10-04,15.913976508178488,autumn
New York,2010-10-05,13.343199438145513,autumn
New York,2010-10-06,13.408850846916927,autumn
New York,2010-10-07,20.38630783532615,autumn
New York,2010-10-08,17.805721132358403,autumn
New York,2010-10-09,21.692774150556712,autumn
New York,2010-10-10,11.569037601014214,autumn
New York,2010-10-11,10.706918644478742,autumn
New York,2010-10-12,12.472106708155072,autumn
New York,2010-10-13,10.525730169382745,autumn
New York,2010-10-14,19.72884965352536,autumn
New York,2010-10-15,14.91511968446644,autumn
New York,2010-10-16,17.148580019522548,autumn
New York,2010-10-17,7.409350269485605,autumn
New York,2010-10-18,15.705412983431703,autumn
New York,2010-10-19,18.405560238571727,autumn
New York,2010-10-20,4.4349205912715846,autumn
New York,2010-10-21,17.37654604776539,autumn
New York,2010-10-22,10.715726510825698,autumn
New York,2010-10-23,17.829059329802107,autumn
New York,2010-10-24,9.809903338768391,autumn
New York,2010-10-25,12.814452144608438,autumn
New York,2010-10-26,12.990843126681474,autumn
New York,2010-10-27,11.926090394579534,autumn
New York,2010-10-28,27.96580701638493,autumn
New York,2010-10-29,19.20300052652994,autumn
New York,2010-10-30,22.113671488348032,autumn
New York,2010-10-31,13.942032409899786,autumn
New York,2010-11-01,10.834933185110865,autumn
New York,2010-11-02,17.133568284609375,autumn
New York,2010-11-03,12.589592269384763,autumn
New York,2010-11-04,27.84116001653793,autumn
New York,2010-11-05,20.615778819969435,autumn
New York,2010-11-06,17.388578680695797,autumn
New York,2010-11-07,10.879493063544887,autumn
New York,2010-11-08,25.836549276656665,autumn
New York,2010-11-09,16.117252851833914,autumn
New York,2010-11-10,19.415903784933512,autumn
New York,2010-11-11,6.105792324782038,autumn
New York,2010-11-12,6.012952899505452,autumn
New York,2010-11-13,16.014772983017096,autumn
New York,2010-11-14,15.518769888043051,autumn
New York,2010-11-15,14.436342489207593,autumn
New York,2010-11-16,3.885682271293356,autumn
New York,2010-11-17,7.725488707061423,autumn
New York,2010-11-18,7.106084189012838,autumn
New York,2010-11-19,16.461174409330514,autumn
New York,2010-11-20,15.561970369783364,autumn
New York,2010-11-21,20.970335975125323,autumn
New York,2010-11-22,18.69094920610893,autumn
New York,2010-11-23,12.937569516756563,autumn
New York,2010-11-24,13.230081378446895,autumn
New York,2010-11-25,13.429835154953834,autumn
New York,2010-11-26,17.205219641036095,autumn
New York,2010-11-27,18.175005633655452,autumn
New York,2010-11-28,10.909238381168812,autumn
New York,2010-11-29,12.148526022026354,autumn
New York,2010-11-30,23.12353482265732,autumn
New York,2010-12-01,3.4091160739416932,winter
New York,2010-12-02,-4.572631326488869,winter
New York,2010-12-03,7.02020318583353,winter
New York,2010-12-04,2.951048382977228,winter
New York,2010-12-05,-0.9617799482664741,winter
New York,2010-12-06,-0.24310141063077484,winter
New York,2010-12-07,-2.5274128707957644,winter
New York,2010-12-08,-1.9548905585150824,winter
New York,2010-12-09,6.124866352395964,winter
New York,2010-12-10,2.455461416650731,winter
New York,2010-12-11,8.630038926155168,winter
New York,2010-12-12,-4.941973826686793,winter
New York,2010-12-13,6.92606851674359,winter
New York,2010-12-14,-3.0859632002005677,winter
New York,2010-12-15,9.29750247448199,winter
New York,2010-12-16,8.221577078902266,winter
New York,2010-12-17,9.717394161125366,winter
New York,2010-12-18,-2.871960274184519,winter
New York,2010-12-19,3.3547280215894295,winter
New York,2010-12-20,-5.709453344720943,winter
New York,2010-12-21,-1.2203479913781785,winter
New York,2010-12-22,6.072052495594647,winter
New York,2010-12-23,7.496850782666913,winter
New York,2010-12-24,0.30772278264821623,winter
New York,2010-12-25,-0.09679425220172141,winter
New York,2010-12-26,-1.7240016764897645,winter
New York,2010-12-27,13.936549878743559,winter
New York,2010-12-28,2.925746673138831,winter
New York,2010-12-29,-0.9401426437284278,winter
New York,2010-12-30,-3.8947715551942657,winter
New York,2010-12-31,0.4611207916153398,winter
New York,2011-01-01,-0.6490278955680793,winter
New York,2011-01-02,-3.005932596650725,winter
New York,2011-01-03,2.425352642130584,winter
New York,2011-01-04,-3.05928159546753,winter
New York,2011-01-05,-1.4659118588077926,winter
New York,2011-01-06,-7.7207733404449,winter
New York,2011-01-07,3.9944794191723707,winter
New York,2011-01-08,-3.731835911011261,winter
New York,2011-01-09,2.827674099803157,winter
New York,2011-01-10,-4.929435862120755,winter
New York,2011-01-11,2.410804847716523,winter
New York,2011-01-12,1.747415352291243,winter
New York,2011-01-13,3.1947725882988385,winter
New York,2011-01-14,5.7262738728302045,winter
New York,2011-01-15,5.457800426363835,winter
New York,2011-01-16,3.8785924783388874,winter
New York,2011-01-17,1.754112998965277,winter
New York,2011-01-18,2.111864881378251,winter
New York,2011-01-19,8.671522770424499,winter
New York,2011-01-20,6.306880445011068,winter
New York,2011-01-21,-4.9918357527199815,winter
New York,2011-01-22,-2.4412253397705754,winter
New York,2011-01-23,-0.49782389990141696,winter
New York,2011-01-24,-10.001913104406412,winter
New York,2011-01-25,2.8420280606110744,winter
New York,2011-01-26,-3.15506861828875,winter
New York,2011-01-27,6.042982902101585,winter
New York,2011-01-28,-2.4421909497041385,winter
New York,2011-01-29,10.930577507289117,winter
New York,2011-01-30,2.6955830112744303,winter
New York,2011-01-31,1.195549642378333,winter
New York,2011-02-01,-0.012806780797684447,winter
New York,2011-02-02,6.652225752353857,winter
New York,2011-02-03,-4.914447658821358,winter
New York,2011-02-04,1.9835830311514677,winter
New York,2011-02-05,-1.6531303078714412,winter
New York,2011-02-06,0.5732385104337305,winter
New York,2011-02-07,-1.4291618877850047,winter
New York,2011-02-08,-4.12998349801777,winter
New York,2011-02-09,-6.041633550270761,winter
New York,2011-02-10,2.2908330441358244,winter
New York,2011-02-11,-12.033333374788295,winter
New York,2011-02-12,-2.5737939077340375,winter
New York,2011-02-13,-3.7775944213116275,winter
New York,2011-02-14,4.920089012654326,winter
New York,2011-02-15,-0.0071692129493179345,winter
New York,2011-02-16,-1.7646612054950968,winter
New York,2011-02-17,-0.28869590193755,winter
New York,2011-02-18,0.4226501311173676,winter
New York,2011-02-19,-0.5803146453307915,winter
New York,2011-02-20,-1.2078966763801284,winter
New York,2011-02-21,5.954622391314288,winter
New York,2011-02-22,5.866239410951422,winter
New York,2011-02-23,-1.857916900725681,winter
New York,2011-02-24,4.5976870098579665,winter
New York,2011-02-25,-4.383368946932656,winter
New York,2011-02-26,10.04748927598407,winter
New York,2011-02-27,1.7748107826818886,winter
New York,2011-02-28,-1.2886100699526608,winter
New York,2011-03-01,14.238167829970015,spring
New York,2011-03-02,12.51847576854209,spring
New York,2011-03-03,6.2365071810453,spring
New York,2011-03-04,12.249500599858326,spring
New York,2011-03-05,13.401986809198824,spring
New York,2011-03-06,11.513471458168135,spring
New York,2011-03-07,11.217021617987106,spring
New York,2011-03-08,5.801465941142963,spring
New York,2011-03-09,5.233990367891353,spring
New York,2011-03-10,5.105824569828089,spring
New York,2011-03-11,10.89077476193252,spring
New York,2011-03-12,9.332972237856708,spring
New York,2011-03-13,7.335025839925178,spring
New York,2011-03-14,16.531130584965158,spring
New York,2011-03-15,13.350573375654934,spring
New York,2011-03-16,5.243843351547104,spring
New York,2011-03-17,2.233985686402816,spring
New York,2011-03-18,14.070208755410519,spring
New York,2011-03-19,23.41782582702228,spring
New York,2011-03-20,15.341952831896293,spring
New York,2011-03-21,5.841701949620238,spring
New York,2011-03-22,8.733410445471481,spring
New York,2011-03-23,12.938827486445078,spring
New York,2011-03-24,9.144843822183756,spring
New York,2011-03-25,13.378046224574032,spring
New York,2011-03-26,7.326292087712147,spring
New York,2011-03-27,12.971219534368277,spring
New York,2011-03-28,13.725540314081599,spring
New York,2011-03-29,5.5269177277785335,spring
New York,2011-03-30,7.334415219416509,spring
New York,2011-03-31,16.853255590478476,spring
New York,2011-04-01,9.384844122788222,spring
New York,2011-04-02,8.808096827677446,spring
New York,2011-04-03,8.42666722667243,spring
New York,2011-04-04,7.67284380657229,spring
New York,2011-04-05,10.427440928672517,spring
New York,2011-04-06,12.573706345099433,spring
New York,2011-04-07,20.757929217222166,spring
New York,2011-04-08,13.340059281999524,spring
New York,2011-04-09,3.7266432804463423,spring
New York,2011-04-10,8.377431789046348,spring
New York,2011-04-11,16.443106338272056,spring
New York,2011-04-12,25.12132763205802,spring
New York,2011-04-13,11.185741371859715,spring
New York,2011-04-14,5.3775110896772365,spring
New York,2011-04-15,12.243004053207082,spring
New York,2011-04-16,16.80809001173568,spring
New York,2011-04-17,7.390643067708819,spring
New York,2011-04-18,17.76893519305432,spring
New York,2011-04-19,5.926996009990944,spring
New York,2011-04-20,10.019445382423791,spring
New York,2011-04-21,12.73577703904077,spring
New York,2011-04-22,-0.7874754247127491,spring
New York,2011-04-23,0.7960952056671833,spring
New York,2011-04-24,19.637961393035862,spring
New York,2011-04-25,10.131342599960302,spring
New York,2011-04-26,17.198273504108975,spring
New York,2011-04-27,16.779697493533057,spring
New York,2011-04-28,3.4269917431726507,spring
New York,2011-04-29,3.798907689122526,spring
New York,2011-04-30,6.309982678787665,spring
New York,2011-05-01,13.948383040710974,spring
New York,2011-05-02,7.648531264131374,spring
New York,2011-05-03,12.916491190876124,spring
New York,2011-05-04,5.859913891629442,spring
New York,2011-05-05,3.708512415584204,spring
New York,2011-05-06,19.928290957631628,spring
New York,2011-05-07,17.02266974644621,spring
New York,2011-05-08,14.846927245121684,spring
New York,2011-05-09,12.179130898777746,spring
New York,2011-05-10,12.288464138066878,spring
New York,2011-05-11,12.106063053717651,spring
New York,2011-05-12,7.836841552634913,spring
New York,2011-05-13,7.932237585745367,spring
New York,2011-05-14,5.401022063500317,spring
New York,2011-05-15,15.24627350396324,spring
New York,2011-05-16,8.190363084901866,spring
New York,2011-05-17,4.925390399011742,spring
New York,2011-05-18,21.29007996273354,spring
New York,2011-05-19,18.99720797433266,spring
New York,2011-05-20,9.337966233899374,spring
New York,2011-05-21,0.2288102312828577,spring
New York,2011-05-22,11.891272158590157,spring
New York,2011-05-23,4.054862461015212,spring
New York,2011-05-24,3.2693884007073537,spring
New York,2011-05-25,17.799701303573322,spring
New York,2011-05-26,9.695590349713745,spring
New York,2011-05-27,5.080127396298432,spring
New York,2011-05-28,15.485104834603804,spring
New York,2011-05-29,14.549982219108283,spring
New York,2011-05-30,11.989099213653455,spring
New York,2011-05-31,14.045488044671453,spring
New York,2011-06-01,32.618345337632924,summer
New York,2011-06-02,24.042223068313298,summer
New York,2011-06-03,31.479581620130045,summer
New York,2011-06-04,26.66120007551392,summer
New York,2011-06-05,38.249478208404305,summer
New York,2011-06-06,15.63242918161736,summer
New York,2011-06-07,35.5011349676287,summer
New York,2011-06-08,26.55389986747762,summer
New York,2011-06-09,21.231333124739155,summer
New York,2011-06-10,23.121734259165287,summer
New York,2011-06-11,20.370759593975478,summer
New York,2011-06-12,34.297712157748975,summer
New York,2011-06-13,26.25501372259353,summer
New York,2011-06-14,34.35219477588294,summer
New York,2011-06-15,33.63400134772163,summer
New York,2011-06-16,15.795198429265483,summer
New York,2011-06-17,31.729532048199545,summer
New York,2011-06-18,31.36094195615473,summer
New York,2011-06-19,30.142198209863828,summer
New York,2011-06-20,30.4235286840785,summer
New York,2011-06-21,23.701750860555222,summer
New York,2011-06-22,23.8834169206907,summer
New York,2011-06-23,25.16832556295916,summer
New York,2011-06-24,24.063982815026115,summer
New York,2011-06-25,30.214124681262884,summer
New York,2011-06-26,19.78633916155368,summer
New York,2011-06-27,18.932676469375707,summer
New York,2011-06-28,29.28611161169152,summer
New York,2011-06-29,29.16818221634583,summer
New York,2011-06-30,21.550541295996595,summer
New York,2011-07-01,22.529946327291132,summer
New York,2011-07-02,18.81584536638305,summer
New York,2011-07-03,19.168177637386446,summer
New York,2011-07-04,29.2856958483502,summer
New York,2011-07-05,27.14896903602345,summer
New York,2011-07-06,21.729427077555776,summer
New York,2011-07-07,24.955431864179456,summer
New York,2011-07-08,20.479807026283122,summer
New York,2011-07-09,18.81137767934632,summer
New York,2011-07-10,27.859124217718616,summer
New York,2011-07-11,18.825378937715197,summer
New York,2011-07-12,25.602780022005113,summer
New York,2011-07-13,23.367580969690714,summer
New York,2011-07-14,28.051880043865857,summer
New York,2011-07-15,24.525219514958263,summer
New York,2011-07-16,18.48358668521871,summer
New York,2011-07-17,21.86744803120237,summer
New York,2011-07-18,25.40585390881225,summer
New York,2011-07-19,29.82292524578847,summer
New York,2011-07-20,27.865545754244344,summer
New York,2011-07-21,27.142229144975502,summer
New York,2011-07-22,16.959892649286193,summer
New York,2011-07-23,24.50169036758754,summer
New York,2011-07-24,19.612368271705137,summer
New York,2011-07-25,19.956398160990442,summer
New York,2011-07-26,16.96911735561335,summer
New York,2011-07-27,33.050111982812275,summer
New York,2011-07-28,23.55265810346935,summer
New York,2011-07-29,24.617835179617,summer
New York,2011-07-30,29.344171877354047,summer
New York,2011-07-31,24.234774877906602,summer
New York,2011-08-01,23.725805793649897,summer
New York,2011-08-02,22.230362783641826,summer
New York,2011-08-03,35.314482615385494,summer
New York,2011-08-04,22.28234548840907,summer
New York,2011-08-05,28.862035777353533,summer
New York,2011-08-06,26.535104725113364,summer
New York,2011-08-07,20.868177283142447,summer
New York,2011-08-08,28.45667173281317,summer
New York,2011-08-09,25.161934417644982,summer
New York,2011-08-10,24.978273891627605,summer
New York,2011-08-11,21.37410547344482,summer
New York,2011-08-12,25.429237142264807,summer
New York,2011-08-13,10.983798851137049,summer
New York,2011-08-14,22.135654536430504,summer
New York,2011-08-15,28.639936515196485,summer
New York,2011-08-16,23.848650445367074,summer
New York,2011-08-17,26.756387082317588,summer
New York,2011-08-18,17.677122422595573,summer
New York,2011-08-19,28.83145778474452,summer
New York,2011-08-20,21.661224562544533,summer
New York,2011-08-21,21.222906542574982,summer
New York,2011-08-22,23.433731689576707,summer
New York,2011-08-23,24.413380750598193,summer
New York,2011-08-24,19.976687347343884,summer
New York,2011-08-25,19.00019206571864,summer
New York,2011-08-26,27.69323514277756,summer
New York,2011-08-27,30.118976835649864,summer
New York,2011-08-28,27.969443715913723,summer
New York,2011-08-29,26.2196517618576,summer
New York,2011-08-30,19.477273306211835,summer
New York,2011-08-31,17.328895365087767,summer
New York,2011-09-01,15.684846840386008,autumn
New York,2011-09-02,28.507584608463784,autumn
New York,2011-09-03,14.963022966735707,autumn
New York,2011-09-04,17.766978054103042,autumn
New York,2011-09-05,15.051721513222374,autumn
New York,2011-09-06,24.153487032118647,autumn
New York,2011-09-07,9.78326342010989,autumn
New York,2011-09-08,12.658205622009541,autumn
New York,2011-09-09,17.58723898842589,autumn
New York,2011-09-10,13.938137311833628,autumn
New York,2011-09-11,13.037395649000857,autumn
New York,2011-09-12,16.646579488246182,autumn
New York,2011-09-13,14.095456107655327,autumn
New York,2011-09-14,16.807091818877943,autumn
New York,2011-09-15,13.588780730133573,autumn
New York,2011-09-16,17.79310097347288,autumn
New York,2011-09-17,12.094812766949548,autumn
New York,2011-09-18,10.503484431830445,autumn
New York,2011-09-19,8.843166293686732,autumn
New York,2011-09-20,19.375380162730426,autumn
New York,2011-09-21,14.100470077225024,autumn
New York,2011-09-22,15.845797428224333,autumn
New York,2011-09-23,7.732972091583552,autumn
New York,2011-09-24,12.332878789251513,autumn
New York,2011-09-25,7.639578744129537,autumn
New York,2011-09-26,7.594711346151283,autumn
New York,2011-09-27,8.044544158534002,autumn
New York,2011-09-28,14.634131351540775,autumn
New York,2011-09-29,13.804102991784424,autumn
New York,2011-09-30,15.726480132595091,autumn
New York,2011-10-01,20.148065259401587,autumn
New York,2011-10-02,13.270592731993371,autumn
New York,2011-10-03,10.507349580619122,autumn
New York,2011-10-04,15.014409303464143,autumn
New York,2011-10-05,24.158181752041603,autumn
New York,2011-10-06,21.18953457387743,autumn
New York,2011-10-07,19.00821467988336,autumn
New York,2011-10-08,22.43233203724713,autumn
New York,2011-10-09,17.822014663031265,autumn
New York,2011-10-10,7.763610333652816,autumn
New York,2011-10-11,9.338968436336454,autumn
New York,2011-10-12,12.078076784854677,autumn
New York,2011-10-13,18.774128508288083,autumn
